Player,Season,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Int,Fumbles,FumblesLost,PPR,Rank,Avg Pick,rookie_season,No.,Round,Pick,College,current_yr,FPPG
Will Fuller,2018,HOU,WR,24,7,7,45.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,4.0,0.0,0.0,0.0,106.30000000000001,95,88.18,2016.0,2,1,21,Notre Dame,3.0,15.185714285714287
Will Fuller,2019,HOU,WR,25,11,11,71.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,3.0,0.0,1.0,0.0,134.0,83,78.29,2016.0,2,1,21,Notre Dame,4.0,12.181818181818182
Will Fuller,2020,HOU,WR,26,11,11,75.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,879.0,8.0,0.0,0.0,0.0,188.9,83,80.35,2016.0,2,1,21,Notre Dame,5.0,17.172727272727272
Will Fuller,2021,MIA,WR,27,2,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.6,144,120.56,2016.0,2,1,21,Notre Dame,6.0,3.3
Tyler Boyd,2016,CIN,WR,22,16,2,81.0,54.0,0.0,0.0,0.0,58.0,0.0,4.0,603.0,1.0,0.0,1.0,1.0,124.10000000000001,147,121.34,2016.0,7,2,24,Pittsburgh,1.0,7.7562500000000005
Tyler Boyd,2017,CIN,WR,23,10,1,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2.0,0.0,0.0,0.0,56.5,349,214.72,2016.0,7,2,24,Pittsburgh,2.0,5.65
Tyler Boyd,2018,CIN,WR,24,14,14,108.0,76.0,0.0,0.0,1.0,3.0,0.0,2.0,1028.0,7.0,0.0,0.0,0.0,221.10000000000002,405,201.86,2016.0,7,2,24,Pittsburgh,3.0,15.792857142857144
Tyler Boyd,2019,CIN,WR,25,16,15,148.0,90.0,0.0,0.0,0.0,23.0,0.0,4.0,1046.0,5.0,0.0,2.0,2.0,222.9,53,52.22,2016.0,7,2,24,Pittsburgh,4.0,13.93125
Tyler Boyd,2020,CIN,WR,26,15,8,110.0,79.0,16.0,0.0,2.0,49.0,0.0,5.0,841.0,4.0,0.0,1.0,0.0,192.64,71,69.98,2016.0,7,2,24,Pittsburgh,5.0,12.842666666666666
Tyler Boyd,2021,CIN,WR,27,16,10,94.0,67.0,46.0,0.0,1.0,22.0,0.0,2.0,828.0,5.0,0.0,1.0,0.0,183.84,82,78.42,2016.0,7,2,24,Pittsburgh,6.0,11.49
Tyler Boyd,2022,CIN,WR,28,16,14,82.0,58.0,23.0,0.0,1.0,0.0,0.0,0.0,762.0,5.0,0.0,0.0,0.0,165.12,176,128.63,2016.0,7,2,24,Pittsburgh,7.0,10.32
Breshad Perriman,2016,BAL,WR,23,16,1,66.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,499.0,3.0,0.0,0.0,0.0,101.1,263,173.79,2015.0,5,1,26,Central Florida,2.0,6.31875
Breshad Perriman,2017,BAL,WR,24,11,3,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,17.7,300,192.29,2015.0,5,1,26,Central Florida,3.0,1.6090909090909091
Breshad Perriman,2019,TBB,WR,26,14,4,69.0,36.0,0.0,0.0,0.0,16.0,0.0,2.0,645.0,6.0,0.0,0.0,0.0,138.10000000000002,385,181.6,2015.0,5,1,26,Central Florida,5.0,9.864285714285716
Breshad Perriman,2020,NYJ,WR,27,12,12,60.0,30.0,0.0,0.0,0.0,6.0,0.0,1.0,505.0,3.0,0.0,0.0,0.0,99.1,209,140.22,2015.0,5,1,26,Central Florida,6.0,8.258333333333333
Breshad Perriman,2021,TBB,WR,28,6,0,18.0,11.0,0.0,0.0,0.0,-3.0,0.0,1.0,167.0,1.0,0.0,0.0,0.0,33.400000000000006,299,176.18,2015.0,5,1,26,Central Florida,7.0,5.566666666666667
Malcolm Mitchell,2016,NEP,WR,24,14,6,48.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,4.0,0.0,0.0,0.0,96.1,234,161.97,2016.0,11,4,14,Georgia,1.0,6.864285714285714
Tajae Sharpe,2016,TEN,WR,22,16,10,83.0,41.0,0.0,0.0,0.0,1.0,0.0,1.0,522.0,2.0,0.0,0.0,0.0,105.30000000000001,151,122.76,2016.0,15,5,1,Massachusetts,1.0,6.581250000000001
Corey Coleman,2016,CLE,WR,22,10,10,73.0,33.0,0.0,0.0,0.0,10.0,0.0,2.0,413.0,3.0,0.0,0.0,0.0,93.30000000000001,90,86.53,2016.0,1,1,15,Baylor,1.0,9.330000000000002
Corey Coleman,2017,CLE,WR,23,9,8,58.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,2.0,0.0,0.0,0.0,65.5,116,106.58,2016.0,1,1,15,Baylor,2.0,7.277777777777778
Corey Coleman,2018,NYG,WR,24,8,1,8.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,12.600000000000001,402,200.03,2016.0,1,1,15,Baylor,3.0,1.5750000000000002
Kevin White,2016,CHI,WR,24,4,4,36.0,19.0,0.0,0.0,0.0,9.0,0.0,1.0,187.0,0.0,0.0,0.0,0.0,38.6,87,83.67,2015.0,2,1,7,West Virginia,2.0,9.65
Kevin White,2017,CHI,WR,25,1,1,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.6,182,138.28,2015.0,2,1,7,West Virginia,3.0,2.6
Kevin White,2018,CHI,WR,26,9,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,13.200000000000001,394,196.19,2015.0,2,1,7,West Virginia,4.0,1.4666666666666668
Braxton Miller,2016,HOU,WR,24,10,6,28.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,1.0,0.0,0.0,0.0,30.9,254,169.96,2016.0,8,3,22,Ohio State,1.0,3.09
Braxton Miller,2017,HOU,WR,25,11,3,29.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,162.0,1.0,0.0,0.0,0.0,41.3,356,220.31,2016.0,8,3,22,Ohio State,2.0,3.7545454545454544
Leonte Carroo,2016,MIA,WR,22,14,2,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,11.9,197,144.23,2016.0,9,3,23,Rutgers,1.0,0.85
Pharoh Cooper,2016,LAR,WR,21,10,3,20.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,1.0,0.0,0.0,22.6,174,134.69,2016.0,13,4,19,South Carolina,1.0,2.2600000000000002
Josh Doctson,2016,WAS,WR,24,2,0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,8.600000000000001,204,147.05,2016.0,3,1,22,Texas Christian,1.0,4.300000000000001
Josh Doctson,2017,WAS,WR,25,16,14,78.0,35.0,0.0,0.0,0.0,-14.0,0.0,1.0,502.0,6.0,0.0,0.0,0.0,119.80000000000001,201,146.07,2016.0,3,1,22,Texas Christian,2.0,7.487500000000001
Josh Doctson,2018,WAS,WR,26,15,12,78.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,2.0,0.0,0.0,0.0,109.2,190,130.7,2016.0,3,1,22,Texas Christian,3.0,7.28
Mike Thomas,2016,LAR,WR,22,15,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,1.0,4.7,162,128.32,2016.0,24,6,31,Southern Mississippi,1.0,0.31333333333333335
Mike Thomas,2016,LAR,WR,22,15,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,1.0,4.7,162,128.32,2009.0,16,4,7,Arizona,8.0,0.31333333333333335
Laquon Treadwell,2016,MIN,WR,21,9,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.5,131,115.62,2016.0,4,1,23,Mississippi,1.0,0.2777777777777778
Laquon Treadwell,2017,MIN,WR,22,16,7,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,40.0,319,199.23,2016.0,4,1,23,Mississippi,2.0,2.5
Laquon Treadwell,2018,MIN,WR,23,15,7,53.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,1.0,0.0,0.0,0.0,71.2,419,221.07,2016.0,4,1,23,Mississippi,3.0,4.746666666666667
Tyreek Hill,2017,KCC,WR,23,15,13,105.0,75.0,0.0,0.0,1.0,59.0,0.0,17.0,1183.0,7.0,1.0,2.0,0.0,239.2,46,47.52,2016.0,18,5,28,West Alabama,2.0,15.946666666666665
Tyreek Hill,2018,KCC,WR,24,16,16,137.0,87.0,0.0,0.0,0.0,151.0,1.0,22.0,1479.0,12.0,0.0,0.0,0.0,328.0,26,25.54,2016.0,18,5,28,West Alabama,3.0,20.5
Tyreek Hill,2019,KCC,WR,25,12,12,89.0,58.0,0.0,0.0,0.0,23.0,0.0,8.0,860.0,7.0,0.0,0.0,0.0,188.3,14,14.5,2016.0,18,5,28,West Alabama,4.0,15.691666666666668
Tyreek Hill,2020,KCC,WR,26,15,15,135.0,87.0,0.0,0.0,0.0,123.0,2.0,13.0,1276.0,15.0,0.0,1.0,0.0,328.9,18,16.76,2016.0,18,5,28,West Alabama,5.0,21.926666666666666
Tyreek Hill,2021,KCC,WR,27,17,16,159.0,111.0,0.0,0.0,0.0,96.0,0.0,9.0,1239.0,9.0,0.0,2.0,1.0,296.5,8,9.76,2016.0,18,5,28,West Alabama,6.0,17.441176470588236
Tyreek Hill,2022,MIA,WR,28,17,17,170.0,119.0,0.0,0.0,0.0,32.0,1.0,7.0,1710.0,7.0,0.0,1.0,0.0,341.20000000000005,22,21.69,2016.0,18,5,28,West Alabama,7.0,20.07058823529412
JuJu Smith-Schuster,2017,PIT,WR,21,14,7,79.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,7.0,0.0,0.0,0.0,191.7,224,154.85,2017.0,6,2,30,USC,1.0,13.692857142857141
JuJu Smith-Schuster,2018,PIT,WR,22,16,13,166.0,111.0,0.0,0.0,0.0,13.0,0.0,1.0,1426.0,7.0,0.0,1.0,1.0,294.9,39,40.33,2017.0,6,2,30,USC,2.0,18.43125
JuJu Smith-Schuster,2019,PIT,WR,23,12,12,70.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,3.0,0.0,1.0,1.0,113.2,15,15.11,2017.0,6,2,30,USC,3.0,9.433333333333334
JuJu Smith-Schuster,2020,PIT,WR,24,16,14,128.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,9.0,0.0,3.0,1.0,232.10000000000002,33,34.38,2017.0,6,2,30,USC,4.0,14.506250000000001
JuJu Smith-Schuster,2021,PIT,WR,25,5,5,28.0,15.0,0.0,0.0,0.0,9.0,1.0,3.0,129.0,0.0,0.0,0.0,0.0,34.8,67,65.02,2017.0,6,2,30,USC,5.0,6.959999999999999
JuJu Smith-Schuster,2022,KCC,WR,26,16,14,101.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,3.0,0.0,3.0,2.0,185.3,56,55.94,2017.0,6,2,30,USC,6.0,11.58125
Cooper Kupp,2017,LAR,WR,24,15,6,94.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,869.0,5.0,0.0,1.0,1.0,176.9,171,134.91,2017.0,7,3,5,Eastern Washington,1.0,11.793333333333333
Cooper Kupp,2018,LAR,WR,25,8,8,55.0,40.0,0.0,0.0,0.0,25.0,0.0,4.0,566.0,6.0,0.0,0.0,0.0,135.1,89,85.95,2017.0,7,3,5,Eastern Washington,2.0,16.8875
Cooper Kupp,2019,LAR,WR,26,16,14,134.0,94.0,0.0,0.0,1.0,4.0,0.0,2.0,1161.0,10.0,0.0,3.0,0.0,270.5,51,50.97,2017.0,7,3,5,Eastern Washington,3.0,16.90625
Cooper Kupp,2020,LAR,WR,27,15,12,124.0,92.0,0.0,0.0,0.0,33.0,0.0,4.0,974.0,3.0,0.0,1.0,1.0,208.7,38,37.53,2017.0,7,3,5,Eastern Washington,4.0,13.913333333333332
Cooper Kupp,2021,LAR,WR,28,17,17,191.0,145.0,0.0,0.0,1.0,18.0,0.0,4.0,1947.0,16.0,0.0,0.0,0.0,437.5,50,49.03,2017.0,7,3,5,Eastern Washington,5.0,25.735294117647058
Cooper Kupp,2022,LAR,WR,29,9,9,98.0,75.0,0.0,0.0,1.0,52.0,1.0,9.0,812.0,6.0,0.0,2.0,1.0,201.4,4,5.16,2017.0,7,3,5,Eastern Washington,6.0,22.37777777777778
Kenny Golladay,2017,DET,WR,24,11,5,48.0,28.0,0.0,0.0,0.0,9.0,0.0,1.0,477.0,3.0,0.0,0.0,0.0,94.6,178,137.24,2017.0,12,3,32,Northern Illinois,1.0,8.6
Kenny Golladay,2018,DET,WR,25,15,13,119.0,70.0,0.0,0.0,0.0,8.0,0.0,1.0,1063.0,5.0,0.0,1.0,0.0,207.10000000000002,189,130.62,2017.0,12,3,32,Northern Illinois,2.0,13.806666666666668
Kenny Golladay,2019,DET,WR,26,16,16,116.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,11.0,0.0,1.0,1.0,248.0,48,47.8,2017.0,12,3,32,Northern Illinois,3.0,15.5
Kenny Golladay,2020,DET,WR,27,5,5,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,2.0,0.0,0.0,0.0,65.80000000000001,26,28.23,2017.0,12,3,32,Northern Illinois,4.0,13.160000000000002
Kenny Golladay,2021,NYG,WR,28,14,14,76.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,89.1,84,78.6,2017.0,12,3,32,Northern Illinois,5.0,6.364285714285714
Kenny Golladay,2022,NYG,WR,29,12,4,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,20.1,288,167.58,2017.0,12,3,32,Northern Illinois,6.0,1.675
Chris Godwin,2017,TBB,WR,21,16,2,55.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,1.0,0.0,0.0,0.0,92.5,188,141.24,2017.0,11,3,20,Penn State,1.0,5.78125
Chris Godwin,2018,TBB,WR,22,16,5,95.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,7.0,0.0,4.0,1.0,183.2,218,142.46,2017.0,11,3,20,Penn State,2.0,11.45
Chris Godwin,2019,TBB,WR,23,14,14,121.0,86.0,0.0,0.0,0.0,8.0,0.0,1.0,1333.0,9.0,0.0,0.0,0.0,274.1,47,45.65,2017.0,11,3,20,Penn State,3.0,19.57857142857143
Chris Godwin,2020,TBB,WR,24,12,12,84.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,7.0,0.0,1.0,0.0,191.0,24,24.01,2017.0,11,3,20,Penn State,4.0,15.916666666666666
Chris Godwin,2021,TBB,WR,25,14,14,127.0,98.0,0.0,0.0,0.0,21.0,1.0,4.0,1103.0,5.0,0.0,2.0,2.0,242.4,40,38.41,2017.0,11,3,20,Penn State,5.0,17.314285714285713
Chris Godwin,2022,TBB,WR,26,15,13,142.0,104.0,0.0,0.0,0.0,5.0,0.0,3.0,1023.0,3.0,0.0,2.0,2.0,220.8,60,58.49,2017.0,11,3,20,Penn State,6.0,14.72
Zay Jones,2017,BUF,WR,22,15,10,74.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,2.0,0.0,0.0,0.0,70.6,133,118.08,2017.0,4,2,5,East Carolina,1.0,4.706666666666666
Zay Jones,2022,JAC,WR,27,16,15,121.0,82.0,0.0,0.0,0.0,18.0,0.0,4.0,823.0,5.0,0.0,0.0,0.0,196.10000000000002,349,193.93,2017.0,4,2,5,East Carolina,6.0,12.256250000000001
Dede Westbrook,2017,JAC,WR,24,7,5,51.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1.0,0.0,1.0,0.0,66.9,251,166.15,2017.0,15,4,3,Oklahoma,1.0,9.557142857142859
Dede Westbrook,2018,JAC,WR,25,16,9,101.0,66.0,0.0,0.0,1.0,98.0,0.0,9.0,717.0,5.0,0.0,3.0,2.0,173.5,269,154.99,2017.0,15,4,3,Oklahoma,2.0,10.84375
Dede Westbrook,2019,JAC,WR,26,15,11,101.0,66.0,0.0,0.0,0.0,27.0,0.0,5.0,660.0,3.0,0.0,1.0,0.0,152.7,90,84.25,2017.0,15,4,3,Oklahoma,3.0,10.18
Dede Westbrook,2020,JAC,WR,27,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,-0.6000000000000001,296,175.64,2017.0,15,4,3,Oklahoma,4.0,-0.30000000000000004
Corey Davis,2017,TEN,WR,22,11,9,65.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,1.0,1.0,69.5,96,91.66,2017.0,1,1,5,Western Michigan,1.0,6.318181818181818
Corey Davis,2018,TEN,WR,23,16,16,112.0,65.0,0.0,0.0,0.0,55.0,0.0,6.0,891.0,4.0,0.0,1.0,0.0,183.60000000000002,61,58.95,2017.0,1,1,5,Western Michigan,2.0,11.475000000000001
Corey Davis,2019,TEN,WR,24,15,11,69.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,2.0,0.0,1.0,0.0,115.1,72,69.08,2017.0,1,1,5,Western Michigan,3.0,7.673333333333333
Corey Davis,2020,TEN,WR,25,14,12,92.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,5.0,0.0,1.0,1.0,191.4,302,177.51,2017.0,1,1,5,Western Michigan,4.0,13.671428571428573
Corey Davis,2021,NYJ,WR,26,9,9,59.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,4.0,0.0,2.0,1.0,105.2,98,91.99,2017.0,1,1,5,Western Michigan,5.0,11.68888888888889
Corey Davis,2022,NYJ,WR,27,13,10,64.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,2.0,0.0,0.0,0.0,97.6,219,142.61,2017.0,1,1,5,Western Michigan,6.0,7.507692307692308
Taywan Taylor,2017,TEN,WR,22,16,4,28.0,16.0,0.0,0.0,0.0,43.0,0.0,8.0,231.0,1.0,0.0,0.0,0.0,49.400000000000006,198,144.75,2017.0,8,3,8,Western Kentucky,1.0,3.0875000000000004
Taywan Taylor,2018,TEN,WR,23,13,5,56.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,1.0,0.0,1.0,1.0,87.6,304,164.82,2017.0,8,3,8,Western Kentucky,2.0,6.738461538461538
Mack Hollins,2017,PHI,WR,24,16,0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,1.0,0.0,0.0,0.0,44.6,207,148.34,2017.0,17,4,12,North Carolina,1.0,2.7875
Curtis Samuel,2017,CAR,WR,21,9,4,26.0,15.0,0.0,0.0,0.0,64.0,0.0,4.0,115.0,0.0,0.0,0.0,0.0,32.900000000000006,242,163.57,2017.0,5,2,8,Ohio State,1.0,3.6555555555555563
Curtis Samuel,2018,CAR,WR,22,13,8,65.0,39.0,0.0,0.0,0.0,84.0,2.0,8.0,494.0,5.0,0.0,1.0,1.0,136.8,406,203.79,2017.0,5,2,8,Ohio State,2.0,10.523076923076925
Curtis Samuel,2019,CAR,WR,23,16,15,105.0,54.0,0.0,0.0,0.0,130.0,1.0,19.0,627.0,6.0,0.0,0.0,0.0,171.7,111,93.54,2017.0,5,2,8,Ohio State,3.0,10.73125
Curtis Samuel,2020,CAR,WR,24,15,5,97.0,77.0,0.0,0.0,0.0,200.0,2.0,41.0,851.0,3.0,0.0,1.0,0.0,212.10000000000002,249,151.94,2017.0,5,2,8,Ohio State,4.0,14.140000000000002
Curtis Samuel,2021,WAS,WR,25,5,1,9.0,6.0,0.0,0.0,0.0,11.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,9.8,151,123.54,2017.0,5,2,8,Ohio State,5.0,1.9600000000000002
Curtis Samuel,2022,WAS,WR,26,17,12,92.0,64.0,0.0,0.0,0.0,187.0,1.0,38.0,656.0,4.0,0.0,1.0,1.0,176.3,345,190.62,2017.0,5,2,8,Ohio State,6.0,10.370588235294118
ArDarius Stewart,2017,NYJ,WR,24,15,2,13.0,6.0,0.0,0.0,0.0,27.0,0.0,7.0,82.0,0.0,0.0,0.0,0.0,16.9,261,171.55,2017.0,9,3,15,Alabama,1.0,1.1266666666666665
Ryan Switzer,2017,DAL,WR,23,16,0,7.0,6.0,0.0,0.0,0.0,5.0,0.0,4.0,41.0,0.0,0.0,1.0,1.0,8.600000000000001,234,157.94,2017.0,19,4,27,North Carolina,1.0,0.5375000000000001
John Ross,2017,CIN,WR,22,3,1,2.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.7999999999999998,202,146.4,2017.0,3,1,9,Washington,1.0,-0.2666666666666666
John Ross,2018,CIN,WR,23,13,10,58.0,21.0,0.0,0.0,0.0,9.0,0.0,4.0,210.0,7.0,0.0,0.0,0.0,84.9,241,148.08,2017.0,3,1,9,Washington,2.0,6.5307692307692315
John Ross,2019,CIN,WR,24,8,8,56.0,28.0,0.0,0.0,0.0,4.0,0.0,3.0,506.0,3.0,0.0,1.0,1.0,95.0,404,192.04,2017.0,3,1,9,Washington,3.0,11.875
John Ross,2020,CIN,WR,25,3,1,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.7,351,201.76,2017.0,3,1,9,Washington,4.0,1.2333333333333334
Calvin Ridley,2018,ATL,WR,24,16,5,92.0,64.0,0.0,0.0,0.0,27.0,0.0,6.0,821.0,10.0,0.0,2.0,1.0,206.8,132,107.99,2018.0,2,1,26,Alabama,1.0,12.925
Calvin Ridley,2019,ATL,WR,25,13,10,93.0,63.0,0.0,0.0,0.0,34.0,0.0,2.0,866.0,7.0,0.0,0.0,0.0,195.0,50,48.95,2018.0,2,1,26,Alabama,2.0,15.0
Calvin Ridley,2020,ATL,WR,26,15,15,143.0,90.0,0.0,0.0,0.0,1.0,0.0,5.0,1374.0,9.0,0.0,1.0,1.0,279.5,44,43.92,2018.0,2,1,26,Alabama,3.0,18.633333333333333
Calvin Ridley,2021,ATL,WR,27,5,5,52.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,2.0,0.0,0.0,0.0,71.1,19,18.18,2018.0,2,1,26,Alabama,4.0,14.219999999999999
D.J. Moore,2018,CAR,WR,21,16,10,82.0,55.0,0.0,0.0,0.0,172.0,0.0,13.0,788.0,2.0,0.0,4.0,3.0,157.0,130,107.65,2018.0,1,1,24,Maryland,1.0,9.8125
D.J. Moore,2019,CAR,WR,22,15,15,135.0,87.0,0.0,0.0,0.0,40.0,0.0,6.0,1175.0,4.0,0.0,2.0,1.0,230.5,62,60.71,2018.0,1,1,24,Maryland,2.0,15.366666666666667
D.J. Moore,2020,CAR,WR,23,15,14,118.0,66.0,0.0,0.0,1.0,22.0,0.0,2.0,1193.0,4.0,0.0,0.0,0.0,211.5,39,38.04,2018.0,1,1,24,Maryland,3.0,14.1
D.J. Moore,2021,CAR,WR,24,17,17,163.0,93.0,0.0,0.0,0.0,48.0,0.0,8.0,1157.0,4.0,0.0,1.0,1.0,235.5,51,50.06,2018.0,1,1,24,Maryland,4.0,13.852941176470589
D.J. Moore,2022,CAR,WR,25,17,17,118.0,63.0,0.0,0.0,0.0,53.0,0.0,10.0,888.0,7.0,0.0,0.0,0.0,199.10000000000002,39,39.19,2018.0,1,1,24,Maryland,5.0,11.711764705882354
Courtland Sutton,2018,DEN,WR,23,16,9,84.0,42.0,0.0,0.0,0.0,-1.0,0.0,1.0,704.0,4.0,0.0,0.0,0.0,136.3,157,121.5,2018.0,3,2,8,Southern Methodist,1.0,8.51875
Courtland Sutton,2019,DEN,WR,24,16,14,124.0,72.0,38.0,0.0,1.0,17.0,0.0,3.0,1112.0,6.0,0.0,2.0,0.0,222.42000000000002,101,89.31,2018.0,3,2,8,Southern Methodist,2.0,13.901250000000001
Courtland Sutton,2020,DEN,WR,25,1,1,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,9.600000000000001,57,55.69,2018.0,3,2,8,Southern Methodist,3.0,9.600000000000001
Courtland Sutton,2021,DEN,WR,26,17,16,98.0,58.0,16.0,0.0,1.0,0.0,0.0,0.0,776.0,2.0,0.0,0.0,0.0,148.24,81,76.96,2018.0,3,2,8,Southern Methodist,4.0,8.72
Courtland Sutton,2022,DEN,WR,27,15,15,109.0,64.0,0.0,0.0,0.0,5.0,0.0,1.0,829.0,2.0,0.0,0.0,0.0,159.4,42,44.68,2018.0,3,2,8,Southern Methodist,5.0,10.626666666666667
Antonio Callaway,2018,CLE,WR,21,16,11,79.0,43.0,0.0,0.0,0.0,7.0,0.0,2.0,586.0,5.0,0.0,1.0,1.0,130.3,186,129.9,2018.0,12,4,5,Florida,1.0,8.14375
Anthony Miller,2018,CHI,WR,24,15,4,54.0,33.0,8.0,0.0,1.0,26.0,0.0,6.0,423.0,7.0,0.0,1.0,0.0,120.22,163,122.84,2018.0,6,2,19,Memphis,1.0,8.014666666666667
Anthony Miller,2019,CHI,WR,25,16,7,85.0,52.0,0.0,0.0,0.0,-1.0,0.0,1.0,656.0,2.0,0.0,1.0,1.0,127.5,233,132.51,2018.0,6,2,19,Memphis,2.0,7.96875
Anthony Miller,2020,CHI,WR,26,16,6,76.0,49.0,0.0,0.0,0.0,12.0,0.0,2.0,485.0,2.0,0.0,2.0,1.0,108.7,165,125.32,2018.0,6,2,19,Memphis,3.0,6.79375
Christian Kirk,2018,ARI,WR,22,12,7,68.0,43.0,0.0,0.0,0.0,35.0,0.0,3.0,590.0,3.0,0.0,0.0,0.0,123.5,166,123.37,2018.0,5,2,15,Texas A&M,1.0,10.291666666666666
Christian Kirk,2019,ARI,WR,23,13,13,108.0,68.0,0.0,0.0,0.0,93.0,0.0,10.0,709.0,3.0,0.0,0.0,0.0,166.2,105,91.84,2018.0,5,2,15,Texas A&M,2.0,12.784615384615384
Christian Kirk,2020,ARI,WR,24,14,10,79.0,48.0,0.0,0.0,0.0,3.0,0.0,2.0,621.0,6.0,0.0,1.0,0.0,146.4,110,99.85,2018.0,5,2,15,Texas A&M,3.0,10.457142857142857
Christian Kirk,2021,ARI,WR,25,17,11,103.0,77.0,33.0,0.0,1.0,11.0,0.0,1.0,982.0,5.0,0.0,0.0,0.0,207.62,270,163.57,2018.0,5,2,15,Texas A&M,4.0,12.212941176470588
Christian Kirk,2022,JAC,WR,26,17,17,133.0,84.0,0.0,0.0,1.0,11.0,0.0,5.0,1108.0,8.0,0.0,1.0,1.0,241.9,94,88.9,2018.0,5,2,15,Texas A&M,5.0,14.229411764705883
Dante Pettis,2018,SFO,WR,23,12,7,45.0,27.0,0.0,0.0,0.0,-2.0,0.0,1.0,467.0,5.0,0.0,2.0,0.0,103.5,141,113.69,2018.0,4,2,12,Washington,1.0,8.625
Dante Pettis,2019,SFO,WR,24,11,4,24.0,11.0,16.0,0.0,1.0,0.0,0.0,0.0,109.0,2.0,0.0,0.0,0.0,34.54,107,92.64,2018.0,4,2,12,Washington,2.0,3.14
Tre'Quan Smith,2018,NOS,WR,22,15,7,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,5.0,0.0,0.0,0.0,100.7,197,133.91,2018.0,10,3,27,Central Florida,1.0,6.713333333333334
