rookie_season,No.,Round,Pick,Player,College,Pos
1978,10,4,13,Jim Childs,Cal Poly-San Luis Obispo,WR
1978,11,4,14,Mike Renfro,Texas Christian,WR
1978,12,4,15,Dennis Law,East Tennessee State,WR
1978,13,4,24,Joe Stewart,Missouri,WR
1978,14,5,2,Jerrold McRae,Tennessee State,WR
1978,15,5,12,Keith Wright,Memphis State,WR
1978,16,5,15,Dennis Pearson,San Diego State,WR
1978,17,5,24,Robert Woods,Grambling State,WR
1978,18,5,27,Brian DeRoo,Redlands,WR
1978,19,6,8,Glenn Starks,Texas A&I,WR
1978,20,6,14,Rodney Parker,Tennessee State,WR
1978,21,6,22,Randy Reutershan,Pittsburgh,WR
1978,22,6,24,Elijah Marshall,North Carolina State,WR
1978,23,6,26,Mike Levenseller,Washington State,WR
1978,24,6,27,Jesse Thompson,California,WR
1978,25,7,1,Alfred Jackson,Texas,WR
1978,26,7,15,Dave Stief,Portland State,WR
1978,27,7,18,Bill Kellar,Stanford,WR
1978,28,7,19,Herman Jones,Ohio State,WR
1978,29,7,24,Lloyd Henry,N.E. Missouri State,WR
1978,30,8,3,Derrick Gaffney,Florida,WR
1978,31,8,8,Walker Lee,North Carolina,WR
1978,32,8,20,Andre Keys,Cal Poly-San Luis Obispo,WR
1978,33,8,28,Homer Butler,UCLA,WR
1978,34,9,1,Willie Taylor,Pittsburgh,WR
1978,35,10,8,Rob Stewart,Lafayette,WR
1978,36,10,27,Vince Kinney,Maryland,WR
1978,37,11,17,Willie Thicklen,Alabama State,WR
1978,38,11,24,Henry Mason,Central Missouri State,WR
1978,39,12,15,Kevin Bell,Lamar,WR
1978,40,12,17,Kim Featsent,Kent State,WR
1978,41,12,26,Joe Conron,Pacific,WR
1977,1,1,25,Stanley Morgan,Tennessee,WR
1977,2,1,26,Randy Burke,Kentucky,WR
1977,3,2,4,Johnny Perkins,Abilene Christian,WR
1977,4,2,5,Wesley Walker,California,WR
1977,5,3,6,Tony Hill,Stanford,WR
1977,6,3,9,Elmo Boyd,Eastern Kentucky,WR
1977,7,3,17,John Kimbrough,St. Cloud State,WR
1977,8,3,19,Jim Smith,Michigan,WR
1977,9,4,12,Luther Blue,Iowa State,WR
1977,10,4,14,Warren Anderson,West Virginia State,WR
1977,11,4,27,Larry Seivers,Tennessee,WR
1977,12,5,4,Perry Griggs,Troy,WR
1977,13,5,8,Shelton Diggs,USC,WR
1977,14,6,14,Emery Moorehead,Colorado,WR
1977,15,7,6,Ken Randle,USC,WR
1977,16,7,15,Gerald Butler,Nicholls State,WR
1977,17,7,21,Rich Martini,California-Davis,WR
1977,18,7,25,Ken Smith,Arkansas-Pine Bluff,WR
1977,19,8,3,Steve Davis,Georgia,WR
1977,20,8,8,Walter Packer,Mississippi State,WR
1977,21,8,10,Eddie Foster,Houston,WR
1977,22,8,20,Waddell Smith,Kansas,WR
1977,23,8,22,Phil August,Miami (FL),WR
1977,24,9,12,Gene Washington,Georgia,WR
1977,25,9,22,Willie Zachary,Central State (OH),WR
1977,26,9,28,Larry Mucker,Arizona State,WR
1977,27,10,4,Mike Jones,Minnesota,WR
1977,28,10,6,Billy Ryckman,Louisiana Tech,WR
1977,29,10,8,John Mastronardo,Villanova,WR
1977,30,10,17,Oma Middlebrook,Arkansas State,WR
1977,31,10,19,Jim LeJay,San Jose State,WR
1977,32,11,9,Maurice Mitchell,Northern Michigan,WR
1977,33,11,17,Charles Nash,Arizona,WR
1977,34,11,27,Keith Hartwig,Arizona,WR
1977,35,12,1,Chip Sheffield,Lenoir-Rhyne,WR
1977,36,12,14,Terry Anderson,Bethune-Cookman,WR
1977,37,12,19,Alex Percival,Morehouse (GA),WR
1976,1,1,11,Billy Brooks,Oklahoma,WR
1976,2,2,26,Sammy White,Grambling State,WR
1976,3,2,31,Steve Raible,Georgia Tech,WR
1976,4,3,4,Larry Dorsey,Tennessee State,WR
1976,5,3,5,Dave Logan,Colorado,WR
1976,6,3,6,Brian Baschnagel,Ohio State,WR
1976,7,3,13,Duke Ferguson,San Diego State,WR
1976,8,3,19,Henry Marshall,Missouri,WR
1976,9,3,20,Duriel Harris,New Mexico State,WR
1976,10,3,27,Butch Johnson,California-Riverside,WR
1976,11,3,28,Ernest Pough,Texas Southern,WR
1976,12,4,2,Gerald Taylor,Texas A&I,WR
1976,13,4,4,Tinker Owens,Oklahoma,WR
1976,14,4,8,Steve Rivera,California,WR
1976,15,4,22,Pat Tilley,Louisiana Tech,WR
1976,16,4,23,Artie Owens,West Virginia,WR
1976,17,4,25,Steve Largent,Tulsa,WR
1976,18,4,26,Leonard Willis,Ohio State,WR
1976,19,4,28,Theo Bell,Arizona,WR
1976,20,4,29,Richard Appleby,Georgia,WR
1976,21,5,31,Dwight Sacles,Grambling State,WR
1976,22,6,15,Scott Piper,Arizona,WR
1976,23,7,11,Karl Farmer,Pittsburgh,WR
1976,24,7,22,Clarence Chapman,Eastern Michigan,WR
1976,25,8,1,Larry Shipp,Louisiana State,WR
1976,26,8,19,Ricky Thompson,Baylor,WR
1976,27,8,24,Randall Burks,SE Oklahoma State,WR
1976,28,8,25,Bryan Fryer,Alberta,WR
1976,29,9,7,Ronnie Moore,Virginia Military Inst,WR
1976,30,9,13,Ken Harrison,Southern Methodist,WR
1976,31,9,22,Lonnie Allgood,Syracuse,WR
1976,32,9,25,Isaac Hagins,Southern,WR
1976,33,10,5,Ricky Feacher,Mississippi Valley State,WR
1976,34,10,9,Jessie Green,Tulsa,WR
1976,35,10,23,Freeman Johns,Southern Methodist,WR
1976,36,11,8,Norman Andersen,UCLA,WR
1976,37,11,10,Curtis Leak,Johnson C. Smith,WR
1976,38,11,12,Craig Brantley,Clemson,WR
1976,39,11,18,Forry Smith,Iowa State,WR
1976,40,12,1,Ron Barnett,Texas-Arlington,WR
1976,41,12,7,Don Buckey,North Carolina State,WR
1976,42,12,12,Harold Porter,Southwestern Louisiana,WR
1976,43,12,22,Joe Dale Harris,Alabama,WR
1976,44,12,28,Bill Carroll,East Texas State,WR
1976,45,13,13,Rick Caswell,Western Kentucky,WR
1976,46,13,16,Mel Jacobs,San Diego State,WR
1976,47,13,21,Dan O'Rourke,Colorado State,WR
1976,48,14,2,Carl Roaches,Texas A&M,WR
1976,49,14,7,David Quehl,Holy Cross,WR
1976,50,14,16,Leonard Elston,Kentucky State,WR
1976,51,14,17,Tony Williams,Middle Tennessee State,WR
1976,52,15,6,Bernard Coleman,Bethune-Cookman,WR
1976,53,15,16,Trent Smock,Indiana,WR
1976,54,15,26,Malcolm Campbell,Cal State-Los Angeles,WR
1976,55,16,22,Cecil Beaird,Fisk,WR
1976,56,16,25,Rick Gage,Arkansas Tech,WR
1976,57,17,6,Tom Fleming,Dartmouth,WR
1976,58,17,20,Allen Misher,Louisiana State,WR
1976,59,17,28,Kelvin Kirk,Dayton,WR
1975,1,1,7,Larry Burton,Purdue,WR
1975,2,2,10,Fred Solomon,Tampa,WR
1975,3,2,14,Emmett Edwards,Kansas,WR
1975,4,3,10,Danny Buggs,West Virginia,WR
1975,5,4,13,Steve Burks,Arkansas State,WR
1975,6,4,17,Rich Upchurch,Minnesota,WR
1975,7,4,25,Bruce Adams,Kansas,WR
1975,8,5,2,Morris Owens,Arizona State,WR
1975,9,5,16,Pat McInally,Harvard,WR
1975,10,6,1,Don Westbrook,Nebraska,WR
1975,11,6,4,John Carroll,Oklahoma,WR
1975,12,6,10,Darius McCarthy,South Carolina State,WR
1975,13,6,14,Dennis Franklin,Michigan,WR
1975,14,7,9,Tony Giaquinto,Central Connecticut St.,WR
1975,15,7,13,Mike Murphy,Drake,WR
1975,16,7,16,Lawrence Williams,Texas Tech,WR
1975,17,8,11,James Scott,Henderson J.C.,WR
1975,18,9,2,Mike Mahoney,Richmond,WR
1975,19,9,19,Lofell Williams,Virginia Union,WR
1975,20,10,3,Marshall Mills,West Virginia,WR
1975,21,10,17,Steve Haggerty,UNLV,WR
1975,22,10,26,Archie Gray,Wyoming,WR
1975,23,11,1,Dave Hazel,Ohio State,WR
1975,24,11,24,Ike McBee,San Jose State,WR
1975,25,12,8,Ron Gustafson,North Dakota,WR
1975,26,12,16,Willie Miller,Colorado State,WR
1975,27,12,21,Chandler Williams,Lincoln (MO),WR
1975,28,12,22,Ben Jones,Louisiana State,WR
1975,29,13,5,Willie Armstead,Utah,WR
1975,30,13,8,Pete Demmerle,Notre Dame,WR
1975,31,13,15,Ricky Scales,Virginia Tech,WR
1975,32,13,22,Leonard Isabell,Tulsa,WR
1975,33,13,24,Mike Hurd,Michigan State,WR
1975,34,13,25,Robert Gaddis,Mississippi Valley State,WR
1975,35,14,9,David Henson,Abilene Christian,WR
1975,36,14,15,Tom Gossom,Auburn,WR
1975,37,14,19,Robert Evans,Morris Brown,WR
1975,38,14,20,Ritch Bahe,Nebraska,WR
1975,39,14,22,Arthur Allen,Clark,WR
1975,40,15,3,Jim Robinson,Georgia Tech,WR
1975,41,15,4,Steve Marcantonio,Miami (FL),WR
1975,42,15,7,James Thatcher,Langston,WR
1975,43,15,9,Randy Allen,Southern,WR
1975,44,16,4,J.K. McKay,USC,WR
1975,45,16,5,Witt Beckman,Miami (FL),WR
1975,46,16,11,John Tuttle,Kansas State,WR
1975,47,16,14,Calvin Jones,Texas Tech,WR
1975,48,16,21,Mark Miller,Missouri,WR
1975,49,17,24,Frank Russell,Maryland,WR
1974,1,1,21,Lynn Swann,USC,WR
1974,2,1,24,Roger Carr,Louisiana Tech,WR
1974,3,2,3,John Holland,Tennessee State,WR
1974,4,2,18,Gerald Tinker,Kent State,WR
1974,5,3,2,Wayne Wheeler,Alabama,WR
1974,6,3,26,Nat Moore,Florida,WR
1974,7,4,3,Harrison Davis,Virginia,WR
1974,8,4,4,John Stallworth,Alabama A&M,WR
1974,9,4,5,Clint Haslerig,Michigan,WR
1974,10,4,13,Ike Harris,Iowa State,WR
1974,11,4,15,Morris Bradshaw,Ohio State,WR
1974,12,4,25,Richard Williams,Abilene Christian,WR
1974,13,5,2,Gary Hayman,Penn State,WR
1974,14,5,3,Don Clune,Pennsylvania,WR
1974,15,5,9,Joel Parker,Florida,WR
1974,16,5,12,Steve Odom,Utah,WR
1974,17,6,12,Ken Payne,Langston,WR
1974,18,6,15,John Winesberry,Stanford,WR
1974,19,7,4,Jack Ettinger,Arkansas,WR
1974,20,7,7,Bob Herrick,Purdue,WR
1974,21,7,8,Carl Swierc,Rice,WR
1974,22,7,18,Fred Scott,Amherst,WR
1974,23,8,20,John McDaniels,Lincoln (MO),WR
1974,24,8,26,Melvin Baker,Texas Southern,WR
1974,25,9,5,Don Hutt,Boise State,WR
1974,26,9,11,Mark Sheridan,Holy Cross,WR
1974,27,9,24,Sam McCullum,Montana State,WR
1974,28,10,1,Frosty Anderson,Nebraska,WR
1974,29,10,2,Ray Rhodes,Tulsa,WR
1974,30,10,4,Mike Puestow,North Dakota State,WR
1974,31,11,7,William Buckley,Mississippi State,WR
1974,32,11,10,Kent Merritt,Virginia,WR
1974,33,11,17,Eddie Wilson,Albany State,WR
1974,34,11,20,Harvey McGee,Southern Mississippi,WR
1974,35,12,7,Roger Wallace,Bowling Green,WR
1974,36,12,13,Mark Wakefield,Tampa,WR
1974,37,12,14,Carl Brown,West Texas State,WR
1974,38,14,6,Ed Collins,Rice,WR
1974,39,14,24,Ananias Carson,Langston,WR
1974,40,15,1,Billy Johnson,Widener,WR
1974,41,15,3,Larry Jones,N.E. Missouri,WR
1974,42,15,17,Willie Jones,Iowa State,WR
1974,43,16,19,Delario Robinson,Kansas,WR
1974,44,17,5,Tim Berra,Massachusetts,WR
1974,45,17,10,Marvin Williams,Western Illinois,WR
1974,46,17,12,Randy Woodfield,Portland State,WR
1974,47,17,24,Willie Townsend,Notre Dame,WR
1973,1,1,15,Isaac Curtis,San Diego State,WR
1973,2,1,16,Steve Holden,Arizona State,WR
1973,3,1,19,Darryl Stingley,Purdue,WR
1973,4,1,21,Barry Smith,Florida State,WR
1973,5,1,25,Johnny Rodgers,Nebraska,WR
1973,6,2,20,Golden Richards,Hawaii,WR
1973,7,3,13,Jim Lash,Northwestern,WR
1973,8,3,16,Tim George,Carson-Newman,WR
1973,9,4,7,Ollie Smith,Tennessee State,WR
1973,10,4,16,Tom Geredine,N.E. Missouri,WR
1973,11,4,23,Joe Wylie,Oklahoma,WR
1973,12,4,26,Dave (Bo) Rather,Michigan,WR
1973,13,5,1,Edesel Garrison,USC,WR
1973,14,5,6,Wallace Francis,Arkansas-Pine Bluff,WR
1973,15,5,18,Ed Beverly,Arizona State,WR
1973,16,5,19,Willie McGee,Alcorn State,WR
1973,17,5,20,Louis Neal,Prairie View A&M,WR
1973,18,6,2,Bob Picard,Eastern Washington,WR
1973,19,6,11,Jason Caldwell,North Carolina Central,WR
1973,20,6,24,Glen Skolnik,Indiana,WR
1973,21,7,13,Mike Haggard,South Carolina,WR
1973,22,7,22,Willie Hatter,Northern Illinois,WR
1973,23,8,25,Doug Winslow,Drake,WR
1973,24,9,7,Mike Reppond,Arkansas,WR
1973,25,10,7,William Barry,Mississippi,WR
1973,26,10,10,Al Marshall,Boise State,WR
1973,27,11,12,David Knight,William & Mary,WR
1973,28,11,19,Scott Freeman,Wyoming,WR
1973,29,11,25,Willie Jackson,Florida,WR
1973,30,12,1,Brad Lyman,UCLA,WR
1973,31,12,13,Allen Spencer,Pittsburg (KS),WR
1973,32,12,18,Tom Scott,Washington,WR
1973,33,13,3,Stan Davis,Memphis State,WR
1973,34,13,11,Rod Milburn,Southern,WR
1973,35,13,20,John Smith,UCLA,WR
1973,36,13,24,Rick Fergerson,Kansas State,WR
1973,37,14,7,Dave Juenger,Ohio,WR
1973,38,14,16,Albert White,Ft. Valley State,WR
1973,39,15,18,Mike Bettiga,Humboldt State,WR
1973,40,15,20,Dave Sullivan,Virginia,WR
1973,41,15,22,Reggie Echols,UCLA,WR
1973,42,16,1,Tim Dameron,East Carolina,WR
1973,43,16,18,Larry Nickels,Dayton,WR
1973,44,16,23,Jerry Gadlin,Wyoming,WR
1973,45,17,12,Jim Hedge,Arkansas,WR
1973,46,17,26,Charles Wade,Tennessee State,WR
1972,1,1,4,Ahmad Rashad (Bobby Moore),Oregon,WR
1972,2,1,9,Jerome Barkum,Jackson State,WR
1972,3,1,19,Terry Beasley,Auburn,WR
1972,4,1,21,Mike Siani,Villanova,WR
1972,5,2,21,Glenn Doughty,Michigan,WR
1972,6,2,23,Tom Reynolds,San Diego State,WR
1972,7,2,26,Charles McKee,Arizona,WR
1972,8,3,14,Gary Hammond,Southern Methodist,WR
1972,9,3,19,Allen Dunbar,Southern,WR
1972,10,4,12,Robert West,San Diego State,WR
1972,11,4,19,Andy Hamilton,Louisiana State,WR
1972,12,4,20,Cliff Branch,Colorado,WR
1972,13,4,26,Eric Allen,Michigan State,WR
1972,14,5,3,Tom Gatewood,Notre Dame,WR
1972,15,5,14,Jim Krieg,Washington,WR
1972,16,6,16,Fred Riley,Idaho,WR
1972,17,7,16,Charles Stoudmire,Portland State,WR
1972,18,8,1,Paul Gibson,Texas-El Paso,WR
1972,19,8,3,Dan Kratzer,Missouri Valley,WR
1972,20,8,6,Bob Wicks,Utah State,WR
1972,21,8,7,Ron Vinson,Abilene Christian,WR
1972,22,8,8,Leland Glass,Oregon,WR
1972,23,8,10,Ralph Wirtz,North Dakota State,WR
1972,24,8,17,Tom Graham,Baldwin-Wallace,WR
1972,25,8,24,Calvin Demery,Arizona State,WR
1972,26,9,22,Billy LeFear,Henderson State,WR
1972,27,10,6,Rhett Dawson,Florida State,WR
1972,28,10,21,Mike Oldham,Michigan,WR
1972,29,11,3,Larry Brunson,Colorado,WR
1972,30,11,6,David Bailey,Alabama,WR
1972,31,11,15,Jack Phillips,Grambling State,WR
1972,32,11,25,Ed Jenkins,Holy Cross,WR
1972,33,12,1,Jeff Baker,U.S. International,WR
1972,34,12,14,Don Zimmerman,N.E. Louisiana,WR
1972,35,12,15,Paul Bradley,Southern Methodist,WR
1972,36,12,26,Jimmy Harris,Ohio State,WR
1972,37,13,8,Cephus Weatherspoon,Fort Lewis,WR
1972,38,13,20,Frank Grant,Southern Colorado,WR
1972,39,13,21,Ted Covington,San Fernando Valley,WR
1972,40,13,22,Herb Washington,Michigan State,WR
1972,41,14,3,Steve Porter,Indiana,WR
1972,42,14,7,Steve Barrios,Tulane,WR
1972,43,14,9,Bob Brown,Rice,WR
1972,44,14,12,Ed Rideout,Boston College,WR
1972,45,15,7,Rick Thone,Arkansas Tech,WR
1972,46,15,26,Carlos Alvarez,Florida,WR
1972,47,16,3,John Wiegman,Cal Poly-Pomona,WR
1972,48,16,13,Nate Hawkins,Nevada-Las Vegas,WR
1972,49,16,17,Jim Kirby,Long Beach State,WR
1972,50,16,19,Richard Wakefield,Ohio State,WR
1972,51,16,25,Al Hannah,Wisconsin,WR
1972,52,17,8,Dick Graham,Oklahoma State,WR
1972,53,17,24,Dick Schmalz,Auburn,WR
1971,1,1,4,J.D. Hill,Arizona State,WR
1971,2,1,8,Frank Lewis,Grambling State,WR
1971,3,1,16,Elmo Wright,Houston,WR
1971,4,1,18,Rocky Thompson,West Texas State,WR
1971,5,2,7,Ken Burrow,San Diego State,WR
1971,6,2,9,Dwight Harrison,Texas A&I,WR
1971,7,2,12,Cotton Speyrer,Texas,WR
1971,8,2,21,Otto Stowe,Iowa State,WR
1971,9,3,3,Sam Dickerson,USC,WR
1971,10,3,9,James Livesay,Richmond,WR
1971,11,3,14,Paul Staroba,Michigan,WR
1971,12,3,24,Eddie Hackett,Alcorn State,WR
1971,13,5,7,Ray Jarvis,Norfolk State,WR
1971,14,5,14,Stan Brown,Purdue,WR
1971,15,6,17,Mel Gray,Missouri,WR
1971,16,6,22,Herman Franklin,USC,WR
1971,17,6,23,Al Bresler,Auburn,WR
1971,18,6,25,Steve Maier,Northern Arizona,WR
1971,19,7,4,Bob Chandler,USC,WR
1971,20,7,5,Harold Carmichael,Southern,WR
1971,21,7,7,Wesley Chesson,Duke,WR
1971,22,7,12,Dave Davis,Tennessee State,WR
1971,23,7,13,Chuck Dicus,Arkansas,WR
1971,24,7,16,Bob Newland,Oregon,WR
1971,25,7,19,James Johnson,Bishop,WR
1971,26,7,26,Gordon Bowdell,Michigan State,WR
1971,27,8,24,Ron Jessie,Kansas,WR
1971,28,9,7,Alvin Griffin,Tuskegee,WR
1971,29,9,12,Lester McClain,Tennessee,WR
1971,30,9,17,Mike Savoy,Black Hills State (SD),WR
1971,31,9,20,Joe Schmidt,Miami (FL),WR
1971,32,9,25,Honor Jackson,Pacific,WR
1971,33,10,9,Carlis Harris,Idaho State,WR
1971,34,10,16,Bruce Jankowski,Ohio State,WR
1971,35,10,23,Ernie Jennings,Air Force,WR
1971,36,11,5,Macon Hughes,Rice,WR
1971,37,11,6,Vernon Studdard,Mississippi,WR
1971,38,11,15,Edward Marshall,Cameron State,WR
1971,39,12,7,Ronnie Lowe,Ft. Valley State,WR
1971,40,12,9,Floyd Franks,Mississippi,WR
1971,41,12,13,Wesley Garnett,Utah State,WR
1971,42,12,22,Bill Pilconis,Pittsburgh,WR
1971,43,12,26,Bill Triplett,Michigan State,WR
1971,44,13,8,Alfred Young,South Carolina State,WR
1971,45,13,13,Sammy Milner,Mississippi State,WR
1971,46,14,1,Alfred Sykes,Florida A&M,WR
1971,47,15,21,Ed Coates,Central Missouri State,WR
1971,48,16,14,Dave Smith,Mississippi State,WR
1971,49,16,20,Chris Myers,Kenyon,WR
1971,50,16,23,Greg Edmonds,Penn State,WR
1971,51,17,2,Randy Vataha,Stanford,WR
1971,52,17,12,Hermann Eben,Oklahoma State,WR
1971,53,17,17,Preston Watkins,Bluefield (WV),WR
1971,54,17,18,Coleman Zeno,Grambling State,WR
1971,55,17,19,Joe Sweet,Tennessee State,WR
1971,56,17,26,Charles Hill,Sam Houston State,WR
1970,1,1,10,Ken Burrough,Texas Southern,WR
1970,2,1,15,Walker Gillette,Richmond,WR
1970,3,2,2,Ron Shanklin,North Texas State,WR
1970,4,2,9,Charles Williams,Prairie View A&M,WR
1970,5,2,20,Richard Caster,Jackson State,WR
1970,6,2,23,Margene Adkins,Henderson J.C.,WR
1970,7,3,2,George Farmer,UCLA,WR
1970,8,3,13,Todd Snyder,Ohio,WR
1970,9,4,9,Vic Washington,Wyoming,WR
1970,10,4,11,Jerry Hendren,Idaho,WR
1970,11,4,15,Ken Ellis,Southern,WR
1970,12,6,12,Duane Miller,Drake,WR
1970,13,6,16,Billy Parks,Long Beach State,WR
1970,14,6,17,Jade Butcher,Indiana,WR
1970,15,7,13,Gary Orcutt,USC,WR
1970,16,7,17,Roland Merritt,Maryland,WR
1970,17,7,26,Clyde Glosson,Texas-El Paso,WR
1970,18,8,2,Dave Smith,Indiana (PA),WR
1970,19,9,2,Linzy Cole,Texas Christian,WR
1970,20,9,9,Preston Riley,Memphis State,WR
1970,21,9,20,Ed Bell,Idaho State,WR
1970,22,11,9,Danny Crockett,Toledo,WR
1970,23,11,21,Gene Benner,Maine,WR
1970,24,12,6,Charles Collins,Kansas State,WR
1970,25,12,15,Frank Foreman,Michigan State,WR
1970,26,12,18,Don Burrell,Angelo State,WR
1970,27,13,7,Paul Dunn,U.S. International,WR
1970,28,13,22,Melvin Jones,Florida A&M,WR
1970,29,14,1,Jim Morgan,Henderson State,WR
1970,30,14,6,Joe Johnson,Johnson C. Smith,WR
1970,31,14,7,Ray Groth,Utah,WR
1970,32,14,13,Chuck Wald,North Dakota State,WR
1970,33,14,19,Charlie Brown,Northern Arizona,WR
1970,34,14,23,Julian Martin,North Carolina Central,WR
1970,35,14,25,Tom Spinks,Louisiana Tech,WR
1970,36,15,3,Pat Hauser,East Tennessee State,WR
1970,37,15,4,Kent Schoolfield,Florida A&M,WR
1970,38,15,6,Ron Wilson,Western Illinois,WR
1970,39,15,7,John Carlos,San Jose State,WR
1970,40,15,9,Dave Delsignore,Youngstown State,WR
1970,41,15,16,Mike Carter,Sacramento State,WR
1970,42,15,24,Fred Moore,Washington State,WR
1970,43,16,4,Larry Davis,Rice,WR
1970,44,16,13,Steve Parnell,Massachusetts,WR
1970,45,16,14,Chris Myers,Kenyon,WR
1970,46,16,17,Steve Bushore,Emporia State,WR
1970,47,16,25,Bruce Cerone,Emporia State,WR
1970,48,17,4,Joe Killingsworth,Oklahoma,WR
1970,49,17,18,Alvin Pearman,Colgate,WR
1970,50,17,24,Eric Stolberg,Indiana,WR
1969,1,1,6,Ron Sellers,Florida State,WR
1969,2,1,10,Jim Seymour,Notre Dame,WR
1969,3,1,16,Gene Washington,Stanford,WR
1969,4,1,25,Eddie Hinton,Oklahoma,WR
1969,5,2,14,Jerry Levias,Southern Methodist,WR
1969,6,2,17,Volly Murphy,Texas-El Paso,WR
1969,7,2,23,Richmond Flowers,Tennessee,WR
1969,8,3,5,Louis Thomas,Utah,WR
1969,9,3,7,Larry Walton,Arizona State,WR
1969,10,3,12,John Spilis,Northern Illinois,WR
1969,11,4,14,Rich Houston,East Texas State,WR
1969,12,4,15,Charlie Joiner,Grambling State,WR
1969,13,5,8,Mike O'Shea,Utah State,WR
1969,14,5,18,Harry Orszulak,Pittsburgh,WR
1969,15,5,19,Gene Huey,Wyoming,WR
1969,16,5,20,Fair Hooker,Arizona State,WR
1969,17,6,13,Willie Grate,South Carolina State,WR
1969,18,6,17,Terry Swarn,Colorado State,WR
1969,19,6,22,Rick Shaw,Arizona State,WR
1969,20,7,13,Ron Copeland,UCLA,WR
1969,21,7,23,Tom Nettles,San Diego State,WR
1969,22,7,24,Larry Bales,Emory & Henry,WR
1969,23,8,3,Jim Callahan,Temple,WR
1969,24,8,4,Joe Cooper,Tennessee State,WR
1969,25,8,7,Jim Lawrence,USC,WR
1969,26,8,17,Harris Wood,Washington,WR
1969,27,8,18,Craig Cotton,Youngstown State,WR
1969,28,9,3,Kent Lawrence,Georgia,WR
1969,29,9,26,Drew Buie,Catawba,WR
1969,30,10,1,Ron Baines,Montana,WR
1969,31,10,19,Tom McCauley,Wisconsin,WR
1969,32,11,6,Barry Gallup,Boston College,WR
1969,33,11,7,Tom Morel,Louisiana State,WR
1969,34,11,20,Dave Jones,Kansas State,WR
1969,35,11,21,Dave Svendsen,Eastern Washington,WR
1969,36,13,5,Chuck Benson,Southern Illinois,WR
1969,37,13,4,John Sias,Georgia Tech,WR
1969,38,13,19,Rene Matison,New Mexico,WR
1969,39,14,1,Bubba Thornton,Texas Christian,WR
1969,40,14,8,George Hoey,Michigan,WR
1969,41,14,16,Tom Black,East Texas State,WR
1969,42,14,24,Harold Busby,UCLA,WR
1969,43,15,3,Leon Angevine,Penn State,WR
1969,44,15,4,Ken Liberto,Louisiana Tech,WR
1969,45,15,7,Bill Waller,Xavier,WR
1969,46,15,11,Chick McGeehan,Tennessee,WR
1969,47,15,15,Don Herrmann,Waynesburg,WR
1969,48,16,4,Dock Mosley,Alcorn State,WR
1969,49,16,12,Dick Hewins,Drake,WR
1969,50,16,18,Willie Davenport,Southern,WR
1969,51,16,20,James Lowe,Tuskegee,WR
1969,52,17,15,Bob Long,Texas A&M,WR
1969,53,17,25,Joe Cowan,Johns Hopkins,WR
1968,1,1,9,Haven Moses,San Diego State,WR
1968,2,1,20,Dennis Homan,Alabama,WR
1968,3,1,24,Earl McCullouch,USC,WR
1968,4,2,13,Freddie Hyatt,Auburn,WR
1968,5,2,18,Dave McDaniels,Mississippi Valley State,WR
1968,6,2,19,Bob Wallace,Texas-El Paso,WR
1968,7,2,22,Mac Haik,Mississippi,WR
1968,8,2,26,John Wright,Illinois,WR
1968,9,2,27,Jim Cox,Miami (FL),WR
1968,10,3,4,Dave Szymakowski,West Texas State,WR
1968,11,3,5,Aaron March,Eastern Kentucky,WR
1968,12,3,23,Rich O'Hara,Northern Arizona,WR
1968,13,3,24,Ken Hebert,Houston,WR
1968,14,4,15,Johnny Fuller,Lamar,WR
1968,15,4,17,Ken Dyer,Arizona State,WR
1968,16,4,22,Jim Beirne,Purdue,WR
1968,17,4,25,John Robinson,Tennessee State,WR
1968,18,5,9,Phil Odle,Brigham Young,WR
1968,19,5,16,Cecil Turner,Cal Poly-San Luis Obispo,WR
1968,20,5,22,Bob Longo,Pittsburgh,WR
1968,21,6,3,Leo Johnson,Tennessee State,WR
1968,22,6,6,Bob Goodridge,Vanderbilt,WR
1968,23,6,8,Jimmy Hines,Texas Southern,WR
1968,24,6,20,Elmo Malple,Southern,WR
1968,25,6,24,Rick Eber,Tulsa,WR
1968,26,7,2,Oscar Reed,Colorado State,WR
1968,27,7,10,Eugene Howard,Langston,WR
1968,28,7,12,Ken Henry,Wake Forest,WR
1968,29,7,18,Lane Fenner,Florida State,WR
1968,30,8,13,Jerry Daanen,Miami (FL),WR
1968,31,8,15,Tom Gray,Morehead State,WR
1968,32,8,23,Joe Williams,Florida A&M,WR
1968,33,9,14,Case Boyett,Brigham Young,WR
1968,34,9,15,Joe Koontz,Cal State-San Francisco,WR
1968,35,10,13,Tom Busch,Iowa State,WR
1968,36,10,19,Jack Gehrke,Utah,WR
1968,37,10,20,Ben Olison,Kansas,WR
1968,38,10,21,Alvin Mitchell,Morgan State,WR
1968,39,10,23,Allen Marcelin,Parsons,WR
1968,40,11,6,Bill Haas,Nebraska-Omaha,WR
1968,41,11,17,Henry Owens,Weber State,WR
1968,42,11,22,Bill Halley,La Verne,WR
1968,43,12,23,Harold Jackson,Jackson State,WR
1968,44,12,26,Larry Plantz,Colorado,WR
1968,45,13,6,Rich Wherry,Northern State (SD),WR
1968,46,13,16,Willie Dearion,Prairie View A&M,WR
1968,47,13,19,Jim Kavanagh,Boston College,WR
1968,48,13,20,Carter Lord,Harvard,WR
1968,49,13,26,Frank Geiselman,Rhode Island,WR
1968,50,14,10,Richie Davis,Upsala,WR
